,theme,time
623501,deal,8754180.0
623502,deal,177720.0
630266,debt,36000.0
630267,debt,36000.0
637192,decline,41932.5
644118,deem,1653.0
644119,deem,13.5
644120,deem,36000.0
644121,deem,960.0
644122,deem,36000.0
644123,deem,39992.0
644124,deem,123460.0
644125,deem,23580.0
644126,deem,5460.0
644127,deem,2220.0
644128,deem,24810.0
644129,deem,419820.0
644130,deem,16680.0
644131,deem,3120.0
644132,deem,1543.0
644133,deem,53044.0
644134,deem,15359.0
651044,delinquency,2.0
651045,delinquency,16620.0
651046,delinquency,168060.0
651047,delinquency,1353797.0
651048,delinquency,14400.0
651049,delinquency,77160.0
651050,delinquency,1204290.0
651051,delinquency,11094.0
651052,delinquency,36000.0
651053,delinquency,333420.0
651054,delinquency,2935993.0
651055,delinquency,3300.0
651056,delinquency,82021.0
651057,delinquency,1355520.0
651058,delinquency,590340.0
651059,delinquency,77.0
651060,delinquency,120.0
651061,delinquency,4419.0
651062,delinquency,2677380.0
651063,delinquency,3426.6666666666665
651064,delinquency,1560.0
651065,delinquency,872.8
651066,delinquency,1015.0
651067,delinquency,5561.0
651068,delinquency,2700.0
651069,delinquency,21345.0
651070,delinquency,72833.0
651071,delinquency,43200.0
651072,delinquency,1772.0
651073,delinquency,27980.0
651074,delinquency,46740.0
651075,delinquency,94649.0
651076,delinquency,420.0
651077,delinquency,697227.6666666666
651078,delinquency,2152.5
651079,delinquency,43200.0
651080,delinquency,35180.0
651081,delinquency,275913.0
651082,delinquency,28163.333333333332
651083,delinquency,68760.0
651084,delinquency,1320.0
651085,delinquency,72600.0
651086,delinquency,534131.0
651087,delinquency,1620.0
651088,delinquency,89095.5
651089,delinquency,1080.0
651090,delinquency,18000.0
651091,delinquency,47691.5
651092,delinquency,399.0
651093,delinquency,2403.6666666666665
651094,delinquency,6190.0
651095,delinquency,98820.0
651096,delinquency,155640.0
651097,delinquency,285180.0
651098,delinquency,16061220.0
651099,delinquency,120.0
651100,delinquency,36000.0
651101,delinquency,180.0
651102,delinquency,6600.0
651103,delinquency,36000.0
651104,delinquency,442.0
651105,delinquency,1817520.0
651106,delinquency,13378.0
651107,delinquency,200.0
651108,delinquency,87180.0
651109,delinquency,233280.0
651110,delinquency,540.0
651111,delinquency,48436.5
651112,delinquency,29198.0
651113,delinquency,447120.0
651114,delinquency,2868.0
651115,delinquency,324911.0
651116,delinquency,256848.25
651117,delinquency,107269.66666666667
651118,delinquency,156607.5
651119,delinquency,127878.0
651120,delinquency,236778.75
651121,delinquency,665181.0
651122,delinquency,285383.3333333333
651123,delinquency,568195.3333333334
651124,delinquency,2429160.0
651125,delinquency,408960.0
651126,delinquency,1738.0
651127,delinquency,168683.0
651128,delinquency,178892.0
651129,delinquency,2189.0
657970,deluge,2880.0
657971,deluge,276162.0
664896,democracy,1252654.2857142857
664897,democracy,804550.9090909091
664898,democracy,43.0
664899,democracy,167700.0
664900,democracy,172949.0
664901,democracy,36000.0
664902,democracy,43200.0
671822,demolish,1582.0
678748,deploy,91200.0
685674,deserve,36000.0
692600,desire,420.0
692601,desire,39600.0
692602,desire,1719900.0
692603,desire,172895.0
692604,desire,2158200.0
692605,desire,115087.0
692606,desire,1549047.0
692607,desire,840.0
692608,desire,3042.0
692609,desire,1898.0
692610,desire,23617.333333333332
692611,desire,2173.0
692612,desire,94980.0
692613,desire,10140.0
692614,desire,36000.0
692615,desire,36000.0
692616,desire,66480.0
692617,desire,33159.0
692618,desire,1768.0
692619,desire,180.0
692620,desire,957.0
692621,desire,288.0
699526,deter,36000.0
706452,development,75156833.33333333
706453,development,4990800.0
706454,development,66.0
706455,development,43200.0
706456,development,5.4
706457,development,2.25
706458,development,212.0
706459,development,1680.0
706460,development,75028.0
706461,development,4493.0
706462,development,59.0
706463,development,5125.0
706464,development,17.0
706465,development,3150.0
706466,development,1100688.6
706467,development,10422060.0
706468,development,15482034.0
706469,development,47149695.0
706470,development,7714380.0
706471,development,10647.0
706472,development,3643.0
706473,development,33040.0
706474,development,87906.66666666667
706475,development,9974.5
706476,development,76.0
706477,development,5.0
706478,development,1.0
706479,development,3.0
706480,development,2.0
706481,development,2.0
706482,development,2.3333333333333335
706483,development,2.6666666666666665
706484,development,16632.0
706485,development,43200.0
706486,development,373328.5
706487,development,85620.0
706488,development,246180.0
706489,development,4094.0
706490,development,82157.0
706491,development,643.0
706492,development,128760.0
706493,development,18846.0
706494,development,1829411.0
706495,development,89364.0
706496,development,14400.0
706497,development,34565.28571428572
706498,development,771720.0
706499,development,215820.0
706500,development,266.0
706501,development,80.0
706502,development,5373.0
706503,development,1638.0
706504,development,129864.5
706505,development,969.0
706506,development,36.0
706507,development,269.0
706508,development,465.5
706509,development,812060.0
706510,development,399.0
706511,development,3628800.0
706512,development,12132330.0
706513,development,38789520.0
706514,development,36000.0
706515,development,20960.0
706516,development,43200.0
706517,development,14100.0
706518,development,6480.0
706519,development,9920.0
706520,development,7380.0
706521,development,96740.0
706522,development,36000.0
706523,development,230010.0
706524,development,516180.0
706525,development,69312.0
706526,development,3459840.0
706527,development,17614.285714285714
706528,development,9840.0
706529,development,36000.0
706530,development,10628396.333333334
706531,development,61380.0
706532,development,1440.0
706533,development,259140.0
706534,development,180.0
706535,development,43200.0
706536,development,33540.0
706537,development,36000.0
706538,development,462.0
706539,development,2940.0
706540,development,278156.0
706541,development,2070.0
706542,development,44701.333333333336
706543,development,84283.5
706544,development,1529236.0
706545,development,3555858.0
706546,development,25160.0
706547,development,245850.0
706548,development,2880.5
706549,development,3090.0
706550,development,26659.0
706551,development,36000.0
706552,development,428280.0
706553,development,2460960.0
706554,development,596876.0
706555,development,36000.0
706556,development,1738.0
706557,development,595.0
706558,development,1716.0
706559,development,950626.0
706560,development,1324080.0
706561,development,320559.75
706562,development,309.0
713378,diamond,2495760.0
713379,diamond,1810860.0
713380,diamond,3762079.75
720304,diamondback,86160.0
720305,diamondback,1892.0
720306,diamondback,509732.0
720307,diamondback,502348.2
720308,diamondback,36000.0
720309,diamondback,180300.0
720310,diamondback,3810.0
720311,diamondback,107194.0
727230,dick,73.0
727231,dick,5700.0
727232,dick,7209.0
727233,dick,164940.0
727234,dick,19440.0
727235,dick,212111.0
727236,dick,1194660.0
727237,dick,1056.0
727238,dick,87660.0
727239,dick,145620.0
727240,dick,1350.0
727241,dick,64110.0
734156,differential,10354.0
734157,differential,3426.6666666666665
741082,dink,840.0
748008,discretion,525524.0
754934,distribution,2762.0
754935,distribution,1301640.0
754936,distribution,1812620.0
754937,distribution,249066.0
754938,distribution,563163.0
754939,distribution,120.0
761860,district_attorney,704.0
761861,district_attorney,269.0
761862,district_attorney,1259.5
761863,district_attorney,1650.0
761864,district_attorney,16560.0
761865,district_attorney,21600.0
761866,district_attorney,43200.0
761867,district_attorney,2367.0
761868,district_attorney,11400.0
761869,district_attorney,60480.0
761870,district_attorney,36000.0
761871,district_attorney,43200.0
761872,district_attorney,7440.0
761873,district_attorney,9540.0
761874,district_attorney,386340.0
761875,district_attorney,76709.33333333333
761876,district_attorney,1140.0
761877,district_attorney,345660.0
761878,district_attorney,156764.0
768786,diverseness,45567.0
775712,doctor,56.0
775713,doctor,417.0
782638,door,25220.0
782639,door,3600.0
789564,down,1748.0
796490,duke,283.0
796491,duke,10020.0
803416,east_northeast,59580.0
803417,east_northeast,5610.0
810342,easter,177480.0
810343,easter,4110.0
810344,easter,150.0
810345,easter,220496.0
817268,ecosystem,160.0
824194,edition,10800.0
824195,edition,32700.0
824196,edition,236700.0
824197,edition,3579.6666666666665
824198,edition,66050.0
824199,edition,3749.0
824200,edition,48461.0
824201,edition,7200.0
824202,edition,78770.0
824203,edition,45212.0
824204,edition,76080.0
824205,edition,2461.0
824206,edition,382.0
824207,edition,3480.0
831120,effective,52324.0
838046,electric,3095097.0
838047,electric,2335693.0
844972,electrical_engineering,36000.0
844973,electrical_engineering,364845.0
844974,electrical_engineering,36000.0
844975,electrical_engineering,153360.0
844976,electrical_engineering,54.0
844977,electrical_engineering,60.0
844978,electrical_engineering,2.0
844979,electrical_engineering,43.0
844980,electrical_engineering,29724505.0
844981,electrical_engineering,1260.0
844982,electrical_engineering,1020.0
844983,electrical_engineering,689880.0
844984,electrical_engineering,229980.0
844985,electrical_engineering,750.0
844986,electrical_engineering,166544.0
844987,electrical_engineering,70045.0
844988,electrical_engineering,59580.0
844989,electrical_engineering,60.0
844990,electrical_engineering,8640.0
844991,electrical_engineering,733290.0
844992,electrical_engineering,720.0
844993,electrical_engineering,1732080.0
844994,electrical_engineering,43200.0
844995,electrical_engineering,60.0
844996,electrical_engineering,5520.0
844997,electrical_engineering,82824.0
844998,electrical_engineering,90180.0
844999,electrical_engineering,27100.0
845000,electrical_engineering,1440.0
845001,electrical_engineering,125544.0
845002,electrical_engineering,280.0
845003,electrical_engineering,608580.0
845004,electrical_engineering,362880.1
845005,electrical_engineering,2329.0
845006,electrical_engineering,113396.0
845007,electrical_engineering,10800.0
845008,electrical_engineering,300.0
845009,electrical_engineering,36000.0
845010,electrical_engineering,1410.0
845011,electrical_engineering,604737.25
845012,electrical_engineering,3521.6666666666665
845013,electrical_engineering,257520.0
845014,electrical_engineering,1140.0
845015,electrical_engineering,84780.0
845016,electrical_engineering,14400.0
845017,electrical_engineering,12280.0
845018,electrical_engineering,8912330.0
845019,electrical_engineering,5449314.5
845020,electrical_engineering,7200.0
845021,electrical_engineering,150.0
845022,electrical_engineering,36000.0
845023,electrical_engineering,231285.0588235294
845024,electrical_engineering,339799.0
845025,electrical_engineering,1.0
845026,electrical_engineering,360.0
845027,electrical_engineering,360.0
845028,electrical_engineering,1907025.0
845029,electrical_engineering,43200.0
845030,electrical_engineering,605760.0
845031,electrical_engineering,14400.0
845032,electrical_engineering,36000.0
845033,electrical_engineering,2596200.0
845034,electrical_engineering,16339.0
845035,electrical_engineering,599460.0
845036,electrical_engineering,12600.0
845037,electrical_engineering,8045791.0
845038,electrical_engineering,60.0
845039,electrical_engineering,331494.5714285714
845040,electrical_engineering,43200.0
845041,electrical_engineering,1060.0
845042,electrical_engineering,79860.0
845043,electrical_engineering,434640.0
845044,electrical_engineering,379.0
845045,electrical_engineering,414480.0
845046,electrical_engineering,1374717.142857143
845047,electrical_engineering,1.5
845048,electrical_engineering,36000.0
845049,electrical_engineering,14315.5
845050,electrical_engineering,248602.5
845051,electrical_engineering,152107.5
845052,electrical_engineering,313920.0
845053,electrical_engineering,164659.0
845054,electrical_engineering,39600.0
845055,electrical_engineering,17640.0
845056,electrical_engineering,229.0
845057,electrical_engineering,2400.0
845058,electrical_engineering,56813.0
845059,electrical_engineering,36000.0
845060,electrical_engineering,12120.0
845061,electrical_engineering,194640.0
845062,electrical_engineering,3240.0
845063,electrical_engineering,3092.0
845064,electrical_engineering,21840.0
845065,electrical_engineering,7995645.0
845066,electrical_engineering,43410.0
845067,electrical_engineering,78600.0
845068,electrical_engineering,324882810.0
845069,electrical_engineering,16980.0
845070,electrical_engineering,12000.0
845071,electrical_engineering,58140.0
845072,electrical_engineering,300.0
845073,electrical_engineering,2.3333333333333335
845074,electrical_engineering,36000.0
845075,electrical_engineering,36000.0
845076,electrical_engineering,602813.6666666666
845077,electrical_engineering,2157538.0
845078,electrical_engineering,720.0
845079,electrical_engineering,809.0
845080,electrical_engineering,13060.0
845081,electrical_engineering,14400.0
845082,electrical_engineering,2400.0
845083,electrical_engineering,46740.0
845084,electrical_engineering,5892.0
845085,electrical_engineering,2617585.0
845086,electrical_engineering,4555.5
845087,electrical_engineering,42240.0
845088,electrical_engineering,39600.0
845089,electrical_engineering,59940.0
845090,electrical_engineering,13537.0
845091,electrical_engineering,1199841.0
845092,electrical_engineering,18846.0
845093,electrical_engineering,34.0
845094,electrical_engineering,1884.0
845095,electrical_engineering,9759.0
845096,electrical_engineering,2458.0
845097,electrical_engineering,886.0
845098,electrical_engineering,26523.0
845099,electrical_engineering,92608.0
845100,electrical_engineering,15215.4
845101,electrical_engineering,36000.0
845102,electrical_engineering,18625.0
845103,electrical_engineering,43200.0
845104,electrical_engineering,150.0
845105,electrical_engineering,36000.0
845106,electrical_engineering,2617724.0
845107,electrical_engineering,12592.0
845108,electrical_engineering,36000.0
845109,electrical_engineering,36000.0
845110,electrical_engineering,36240.0
845111,electrical_engineering,99317.0
845112,electrical_engineering,1.0
845113,electrical_engineering,36000.0
845114,electrical_engineering,36000.0
845115,electrical_engineering,259050.0
845116,electrical_engineering,80985.0
845117,electrical_engineering,15601.0
845118,electrical_engineering,1944.0
845119,electrical_engineering,3875.0
845120,electrical_engineering,5992.0
845121,electrical_engineering,12630.0
845122,electrical_engineering,1903791.0
845123,electrical_engineering,8931768.0
845124,electrical_engineering,131.0
845125,electrical_engineering,1.0
845126,electrical_engineering,7200.0
845127,electrical_engineering,313762.5
845128,electrical_engineering,50318.0
845129,electrical_engineering,948840.0
845130,electrical_engineering,627.0
845131,electrical_engineering,360.0
845132,electrical_engineering,166620.0
845133,electrical_engineering,39600.0
845134,electrical_engineering,1746853.5
845135,electrical_engineering,2.0
845136,electrical_engineering,2302.5
845137,electrical_engineering,173480.0
845138,electrical_engineering,4380.0
845139,electrical_engineering,15540.0
845140,electrical_engineering,1385.0
845141,electrical_engineering,344477.0
845142,electrical_engineering,421863.0
845143,electrical_engineering,104850.0
845144,electrical_engineering,46740.0
845145,electrical_engineering,3480.0
845146,electrical_engineering,2444748.0
845147,electrical_engineering,461.0
845148,electrical_engineering,384.0
845149,electrical_engineering,93.0
845150,electrical_engineering,860125.0
845151,electrical_engineering,188369.0
845152,electrical_engineering,50519.0
845153,electrical_engineering,1506.0
845154,electrical_engineering,2592.0
845155,electrical_engineering,177755.0
845156,electrical_engineering,12145786.25
845157,electrical_engineering,7436070.0
845158,electrical_engineering,21801171.0
845159,electrical_engineering,492.5
845160,electrical_engineering,99900.0
845161,electrical_engineering,353220.0
845162,electrical_engineering,121792.0
845163,electrical_engineering,31442.333333333332
845164,electrical_engineering,57548.0
845165,electrical_engineering,614.0
845166,electrical_engineering,7538.0
845167,electrical_engineering,510.0
845168,electrical_engineering,17190.0
845169,electrical_engineering,1772.0
845170,electrical_engineering,587816.0
845171,electrical_engineering,203240.0
845172,electrical_engineering,8191260.0
845173,electrical_engineering,206850.0
845174,electrical_engineering,5001.0
845175,electrical_engineering,1400.2727272727273
845176,electrical_engineering,1920.0
845177,electrical_engineering,4395680.0
845178,electrical_engineering,201505.33333333334
845179,electrical_engineering,59238.0
845180,electrical_engineering,62467.0
845181,electrical_engineering,50815.0
845182,electrical_engineering,9600.0
845183,electrical_engineering,1739.0
845184,electrical_engineering,3399.0
845185,electrical_engineering,463.5
845186,electrical_engineering,42000.0
845187,electrical_engineering,1340.5
845188,electrical_engineering,804.0
845189,electrical_engineering,2480.0
845190,electrical_engineering,1.0
845191,electrical_engineering,457980.0
845192,electrical_engineering,474.0
845193,electrical_engineering,854.3333333333334
845194,electrical_engineering,35675.0
845195,electrical_engineering,2539620.0
845196,electrical_engineering,14880.0
845197,electrical_engineering,1878601.0
845198,electrical_engineering,29633.5
845199,electrical_engineering,1019.0
845200,electrical_engineering,134880.0
845201,electrical_engineering,2460.0
845202,electrical_engineering,110658.25
845203,electrical_engineering,165284.0
845204,electrical_engineering,4540.0
845205,electrical_engineering,224.5
845206,electrical_engineering,72660.0
845207,electrical_engineering,131730.0
845208,electrical_engineering,30544.0
845209,electrical_engineering,36000.0
845210,electrical_engineering,2100.0
845211,electrical_engineering,900.0
845212,electrical_engineering,300.0
845213,electrical_engineering,43200.0
845214,electrical_engineering,43200.0
845215,electrical_engineering,2490.0
845216,electrical_engineering,44160.0
845217,electrical_engineering,166380.0
845218,electrical_engineering,10920.0
845219,electrical_engineering,5850.0
845220,electrical_engineering,15060.0
845221,electrical_engineering,2437800.0
845222,electrical_engineering,4860.0
845223,electrical_engineering,3090.0
845224,electrical_engineering,363240.0
845225,electrical_engineering,40455.0
845226,electrical_engineering,3960.0
845227,electrical_engineering,60.0
845228,electrical_engineering,25716.923076923078
845229,electrical_engineering,11280.0
845230,electrical_engineering,156000.0
845231,electrical_engineering,32070.0
845232,electrical_engineering,6480.0
845233,electrical_engineering,2340.0
845234,electrical_engineering,54420.0
845235,electrical_engineering,43200.0
845236,electrical_engineering,9920.0
845237,electrical_engineering,540.0
845238,electrical_engineering,81060.0
845239,electrical_engineering,3765.0
845240,electrical_engineering,58558.0
845241,electrical_engineering,43020.0
845242,electrical_engineering,34860.0
845243,electrical_engineering,69600.0
845244,electrical_engineering,12000.0
845245,electrical_engineering,9195.0
845246,electrical_engineering,7800.0
845247,electrical_engineering,91672.5
845248,electrical_engineering,9870.0
845249,electrical_engineering,51060.0
845250,electrical_engineering,16740.0
845251,electrical_engineering,254910.0
845252,electrical_engineering,10200.0
845253,electrical_engineering,35340.0
845254,electrical_engineering,1860.0
845255,electrical_engineering,11460.0
845256,electrical_engineering,41940.0
845257,electrical_engineering,2340.0
845258,electrical_engineering,169820.0
845259,electrical_engineering,79080.0
845260,electrical_engineering,840.0
845261,electrical_engineering,600.0
845262,electrical_engineering,94980.0
845263,electrical_engineering,12720.0
845264,electrical_engineering,595320.0
845265,electrical_engineering,1200.0
845266,electrical_engineering,66660.0
845267,electrical_engineering,34910.0
845268,electrical_engineering,18690.0
845269,electrical_engineering,870.0
845270,electrical_engineering,53550.0
845271,electrical_engineering,97740.0
845272,electrical_engineering,46380.0
845273,electrical_engineering,263760.0
845274,electrical_engineering,2670.0
845275,electrical_engineering,960.0
845276,electrical_engineering,271602.85714285716
845277,electrical_engineering,501720.0
845278,electrical_engineering,10073.333333333334
845279,electrical_engineering,16860.0
845280,electrical_engineering,602700.0
845281,electrical_engineering,5323260.0
845282,electrical_engineering,1303410.0
845283,electrical_engineering,420.0
845284,electrical_engineering,60.0
845285,electrical_engineering,676080.0
845286,electrical_engineering,27420.0
845287,electrical_engineering,85290.0
845288,electrical_engineering,118200.0
845289,electrical_engineering,560.0
845290,electrical_engineering,6660.0
845291,electrical_engineering,90.0
845292,electrical_engineering,499020.0
845293,electrical_engineering,36000.0
845294,electrical_engineering,72060.0
845295,electrical_engineering,75840.0
845296,electrical_engineering,43200.0
845297,electrical_engineering,43200.0
845298,electrical_engineering,36000.0
845299,electrical_engineering,327840.0
845300,electrical_engineering,5070.0
845301,electrical_engineering,352920.0
845302,electrical_engineering,40050.0
845303,electrical_engineering,18860.0
845304,electrical_engineering,613020.0
845305,electrical_engineering,160800.0
845306,electrical_engineering,3720.0
845307,electrical_engineering,153840.0
845308,electrical_engineering,710.0
845309,electrical_engineering,36200.0
845310,electrical_engineering,300.0
845311,electrical_engineering,8160.0
845312,electrical_engineering,1039386.0
845313,electrical_engineering,263220.0
845314,electrical_engineering,91500.0
845315,electrical_engineering,73440.0
845316,electrical_engineering,26220.0
845317,electrical_engineering,43200.0
845318,electrical_engineering,8400.0
845319,electrical_engineering,9660.0
845320,electrical_engineering,167760.0
845321,electrical_engineering,19590.0
845322,electrical_engineering,3780.0
845323,electrical_engineering,390.0
845324,electrical_engineering,5220.0
845325,electrical_engineering,81870.0
845326,electrical_engineering,43200.0
845327,electrical_engineering,389250.0
845328,electrical_engineering,56988.0
845329,electrical_engineering,3200.0
845330,electrical_engineering,2780.0
845331,electrical_engineering,86040.0
845332,electrical_engineering,927360.0
845333,electrical_engineering,12636.0
845334,electrical_engineering,23720.0
845335,electrical_engineering,30120.0
845336,electrical_engineering,1560.0
845337,electrical_engineering,10692.0
845338,electrical_engineering,540.0
845339,electrical_engineering,1155.0
845340,electrical_engineering,163800.0
845341,electrical_engineering,23910.0
845342,electrical_engineering,59700.0
845343,electrical_engineering,34770.0
845344,electrical_engineering,8700.0
845345,electrical_engineering,1740.0
845346,electrical_engineering,3390.0
845347,electrical_engineering,85300.0
845348,electrical_engineering,23460.0
845349,electrical_engineering,861120.0
845350,electrical_engineering,62880.0
845351,electrical_engineering,8040.0
845352,electrical_engineering,3783240.0
845353,electrical_engineering,223320.0
845354,electrical_engineering,36000.0
845355,electrical_engineering,1740.0
845356,electrical_engineering,116220.0
845357,electrical_engineering,237540.0
845358,electrical_engineering,370191.4285714286
845359,electrical_engineering,18600.0
845360,electrical_engineering,18000.0
845361,electrical_engineering,420.0
845362,electrical_engineering,240.0
845363,electrical_engineering,57420.0
845364,electrical_engineering,3440.0
845365,electrical_engineering,12450.0
845366,electrical_engineering,4114.285714285715
845367,electrical_engineering,7350.0
845368,electrical_engineering,9660.0
845369,electrical_engineering,2040.0
845370,electrical_engineering,2460.0
845371,electrical_engineering,272220.0
845372,electrical_engineering,2076000.0
845373,electrical_engineering,660.0
845374,electrical_engineering,11700.0
845375,electrical_engineering,14400.0
845376,electrical_engineering,36000.0
845377,electrical_engineering,7080.0
845378,electrical_engineering,205000.0
845379,electrical_engineering,9300.0
845380,electrical_engineering,36000.0
845381,electrical_engineering,36000.0
845382,electrical_engineering,413040.0
845383,electrical_engineering,23400.0
845384,electrical_engineering,8160.0
845385,electrical_engineering,9660.0
845386,electrical_engineering,50160.0
845387,electrical_engineering,409380.0
845388,electrical_engineering,8100.0
845389,electrical_engineering,10333.0
845390,electrical_engineering,97200.0
845391,electrical_engineering,7680.0
845392,electrical_engineering,2520.0
845393,electrical_engineering,45240.0
845394,electrical_engineering,2088.0
845395,electrical_engineering,2190.0
845396,electrical_engineering,49320.0
845397,electrical_engineering,407010.0
845398,electrical_engineering,646.125
845399,electrical_engineering,2820.0
845400,electrical_engineering,253380.0
845401,electrical_engineering,45330.0
845402,electrical_engineering,3680.0
845403,electrical_engineering,10230.0
845404,electrical_engineering,190.0
845405,electrical_engineering,60432.0
845406,electrical_engineering,1950.0
845407,electrical_engineering,88500.0
845408,electrical_engineering,640350.0
845409,electrical_engineering,50880.0
845410,electrical_engineering,30540.0
845411,electrical_engineering,65520.0
845412,electrical_engineering,1500.0
845413,electrical_engineering,16080.0
845414,electrical_engineering,47884.0
845415,electrical_engineering,1545.0
845416,electrical_engineering,87229.0
845417,electrical_engineering,5354.0
845418,electrical_engineering,50928.0
845419,electrical_engineering,25320.0
845420,electrical_engineering,101520.0
845421,electrical_engineering,12469.5
845422,electrical_engineering,12098.5
845423,electrical_engineering,900.0
845424,electrical_engineering,780.0
845425,electrical_engineering,62.0
845426,electrical_engineering,1062.857142857143
845427,electrical_engineering,1620.0
845428,electrical_engineering,21240.0
845429,electrical_engineering,24120.0
845430,electrical_engineering,52.0
845431,electrical_engineering,120.0
845432,electrical_engineering,1140.0
845433,electrical_engineering,34.0
845434,electrical_engineering,12960.0
845435,electrical_engineering,32834.5
845436,electrical_engineering,1920.0
845437,electrical_engineering,1538160.0
845438,electrical_engineering,143920.0
845439,electrical_engineering,1020.0
845440,electrical_engineering,83160.0
845441,electrical_engineering,120.0
845442,electrical_engineering,3660.0
845443,electrical_engineering,144200.0
845444,electrical_engineering,540.0
845445,electrical_engineering,710370.0
845446,electrical_engineering,171840.0
845447,electrical_engineering,349860.0
845448,electrical_engineering,119.0
845449,electrical_engineering,13980.0
845450,electrical_engineering,2731530.0
845451,electrical_engineering,1860.0
845452,electrical_engineering,38860.0
845453,electrical_engineering,35920.2
845454,electrical_engineering,239514.0
845455,electrical_engineering,540.0
845456,electrical_engineering,74820.0
845457,electrical_engineering,52080.0
845458,electrical_engineering,139440.0
845459,electrical_engineering,683194.0
845460,electrical_engineering,37860.0
845461,electrical_engineering,65820.0
845462,electrical_engineering,10800.0
845463,electrical_engineering,10103.0
845464,electrical_engineering,3260.0
845465,electrical_engineering,214260.0
845466,electrical_engineering,72600.0
845467,electrical_engineering,53.0
845468,electrical_engineering,787260.0
845469,electrical_engineering,417930.0
845470,electrical_engineering,109740.0
845471,electrical_engineering,76020.0
845472,electrical_engineering,34440.0
845473,electrical_engineering,1596.0
845474,electrical_engineering,1580.0
845475,electrical_engineering,294.0
845476,electrical_engineering,90840.0
845477,electrical_engineering,1242360.0
845478,electrical_engineering,30660.0
845479,electrical_engineering,781455.0
845480,electrical_engineering,26400.0
845481,electrical_engineering,139781.0
845482,electrical_engineering,132964.0
845483,electrical_engineering,68940.0
845484,electrical_engineering,8203.0
845485,electrical_engineering,808340.0
845486,electrical_engineering,8220.0
845487,electrical_engineering,386.0
845488,electrical_engineering,276060.0
845489,electrical_engineering,861.0
845490,electrical_engineering,259800.0
845491,electrical_engineering,461.0
845492,electrical_engineering,1650.0
845493,electrical_engineering,80820.0
845494,electrical_engineering,33300.0
845495,electrical_engineering,83880.0
845496,electrical_engineering,240.0
845497,electrical_engineering,1620.0
845498,electrical_engineering,18660.0
845499,electrical_engineering,10275.333333333334
845500,electrical_engineering,1140.0
845501,electrical_engineering,2460.0
845502,electrical_engineering,97080.0
845503,electrical_engineering,38880.0
845504,electrical_engineering,15460.0
845505,electrical_engineering,39180.0
845506,electrical_engineering,36360.0
845507,electrical_engineering,25945.714285714286
845508,electrical_engineering,15300.0
845509,electrical_engineering,6660.0
845510,electrical_engineering,3779.0
845511,electrical_engineering,60480.0
845512,electrical_engineering,614002.5
845513,electrical_engineering,514627.5
845514,electrical_engineering,49289.75
845515,electrical_engineering,266.0
845516,electrical_engineering,818.3333333333334
845517,electrical_engineering,2791.0
845518,electrical_engineering,369.0
845519,electrical_engineering,294990.0
845520,electrical_engineering,30.0
845521,electrical_engineering,10102671.0
845522,electrical_engineering,25196.454545454544
845523,electrical_engineering,411786.6666666667
845524,electrical_engineering,229737.5
845525,electrical_engineering,253454.0
845526,electrical_engineering,241674.0
845527,electrical_engineering,34834.0
845528,electrical_engineering,4763.5
845529,electrical_engineering,3537.5
851898,electronic_mail,253687.5
851899,electronic_mail,12802270.5
851900,electronic_mail,1375.0
851901,electronic_mail,24085.833333333332
851902,electronic_mail,68021.0
851903,electronic_mail,14400.0
851904,electronic_mail,19589.85714285714
851905,electronic_mail,378.0
851906,electronic_mail,28163.2
851907,electronic_mail,2809.0
851908,electronic_mail,173371.0
851909,electronic_mail,7200.0
851910,electronic_mail,7200.0
851911,electronic_mail,67.0
851912,electronic_mail,547.0
851913,electronic_mail,270499.0
851914,electronic_mail,348492.0
851915,electronic_mail,3130.0
851916,electronic_mail,1.0
851917,electronic_mail,918.0
851918,electronic_mail,348400.0
851919,electronic_mail,3714.0
851920,electronic_mail,78789.0
851921,electronic_mail,2885721.0
851922,electronic_mail,22246.0
851923,electronic_mail,83130.0
851924,electronic_mail,406680.0
851925,electronic_mail,44400.0
851926,electronic_mail,620220.0
851927,electronic_mail,33000.0
851928,electronic_mail,141420.0
851929,electronic_mail,8880.0
851930,electronic_mail,27840.0
851931,electronic_mail,195900.0
851932,electronic_mail,16280.0
851933,electronic_mail,75000.0
851934,electronic_mail,3393.0
851935,electronic_mail,15389.0
851936,electronic_mail,121028.57142857143
851937,electronic_mail,137747.0
851938,electronic_mail,9553.0
851939,electronic_mail,13260.0
851940,electronic_mail,7074.0
851941,electronic_mail,20397.0
851942,electronic_mail,5705039.0
851943,electronic_mail,17630.0
851944,electronic_mail,4644.0
851945,electronic_mail,9026.0
851946,electronic_mail,275.0
851947,electronic_mail,993.0
851948,electronic_mail,67658.0
851949,electronic_mail,60216.0
851950,electronic_mail,1505417.3333333333
858824,embargo,13560.0
858825,embargo,27984.0
858826,embargo,869257.0
858827,embargo,60.0
858828,embargo,14285.0
858829,embargo,16605120.0
858830,embargo,8135.666666666667
858831,embargo,31350.5
858832,embargo,18920.0
858833,embargo,4860.0
858834,embargo,8960.0
858835,embargo,7800.0
858836,embargo,2700.0
865750,energy,3089.0
865751,energy,4468.0
865752,energy,14501400.0
865753,energy,13127340.0
865754,energy,187960.0
865755,energy,16483.0
865756,energy,24900.0
865757,energy,81972.0
865758,energy,2920.0
865759,energy,2189.5
865760,energy,74.0
865761,energy,36000.0
865762,energy,14400.0
