                           Multiple Comparison of Means - Tukey HSD, FWER=0.05                            
==========================================================================================================
              group1                            group2              meandiff p-adj  lower    upper  reject
                       milliliter                               sky  -3.7041   0.9 -44.6989 37.2908  False
                       milliliter                          software   4.0829   0.9 -20.8972 29.0629  False
                       milliliter                          solution  -1.1892   0.9 -11.8563  9.4779  False
                       milliliter                               sop  -2.0959   0.9 -24.3361 20.1443  False
                       milliliter                             start  -4.1671   0.9 -51.4326 43.0983  False
                       milliliter                         stateroom  -3.1602   0.9 -30.6951 24.3747  False
                       milliliter                             steak   3.8406   0.9 -37.1543 44.8354  False
                       milliliter                             stout  -4.2541   0.9 -45.2489 36.7407  False
                       milliliter                            system   0.6218   0.9  -4.6478  5.8915  False
                       milliliter                              take  -0.4571   0.9 -34.0299 33.1157  False
                       milliliter                           thymine  -2.5376   0.9 -33.6665 28.5913  False
                       milliliter                              time    0.813   0.9  -8.3917 10.0178  False
                       milliliter                             title  -2.6796   0.9  -18.996 13.6367  False
                       milliliter                             today   7.9495   0.9 -10.8205 26.7195  False
                       milliliter                 topographic_point  -2.8084   0.9 -13.8026  8.1859  False
                       milliliter                            travel   4.4162   0.9  -9.7168 18.5493  False
                       milliliter                            valley    6.847   0.9 -26.7258 40.4198  False
                       milliliter                           verdict  -4.3223   0.9 -35.4512 26.8066  False
                       milliliter                             video   -3.762   0.9 -28.7421  21.218  False
                       milliliter                         vitamin_e   6.6718   0.9  -5.5948 18.9385  False
                       milliliter                              week   1.1216   0.9  -4.0374  6.2806  False
                       milliliter                              well  -4.5715   0.9 -51.8369 42.6939  False
                       milliliter                              will   3.1364   0.9  -4.4504 10.7231  False
                       milliliter                          williams  -0.5711   0.9 -24.5229 23.3807  False
                       milliliter                              work   -4.071   0.9 -37.6438 29.5018  False
                          million                           minutes  -0.8215   0.9   -9.877   8.234  False
                          million                          misstate  -2.5349   0.9 -23.7708  18.701  False
                          million                            mister   0.0486   0.9 -30.8863 30.9835  False
                          million                    monetary_value  -3.6034   0.9  -15.956  8.7492  False
                          million                             money  -0.7863   0.9 -14.6676  13.095  False
                          million                              more  -4.5326   0.9 -41.0904 32.0252  False
                          million                            mortal  10.4543   0.9 -20.4806 41.3892  False
                          million                              much  -4.7517   0.9 -45.5994  36.096  False
                          million                           natural  -2.0878   0.9 -38.6456   34.47  False
                          million                       necessitate  -3.8316   0.9 -27.5308 19.8676  False
                          million                       negotiation  -4.2703   0.9 -37.6633 29.1228  False
                          million                               new  -2.9592   0.9 -22.3801 16.4617  False
                          million                              noon   0.0579   0.9 -14.4149 14.5307  False
                          million                          northern  -4.7125   0.9 -51.8504 42.4254  False
                          million                           numbers  -1.7165   0.9  -9.0873  5.6544  False
                          million                             omaha  -4.1142   0.9 -33.0689 24.8404  False
                          million                                on   0.0085   0.9  -4.9685  4.9856  False
                          million                       opportunity  -4.5939   0.9 -41.1517 31.9639  False
                          million                               owe  -4.4603   0.9 -51.5982 42.6776  False
                          million                            parent  -3.4284   0.9 -39.9861 33.1294  False
                          million                               pay  -4.1028   0.9 -33.0574 24.8519  False
                          million                       performance  -3.3624   0.9  -32.317 25.5923  False
                          million                            please  -1.1484   0.9 -14.0455 11.7488  False
                          million                            plenty   10.554   0.9 -36.5839 57.6919  False
                          million                     post_exchange  -1.6676   0.9 -22.9035 19.5683  False
                          million                         president  -3.0539   0.9 -20.6632 14.5554  False
                          million                           problem  -1.4573   0.9 -11.8175  8.9028  False
                          million                          proclaim   -1.937   0.9 -17.8802 14.0061  False
                          million                              pulp  -3.5277   0.9 -28.2656 21.2102  False
                          million                               put   1.2308   0.9  -39.617 42.0785  False
                          million                        quadriceps  -4.1391   0.9  -35.074 26.7958  False
                          million                             rates   -0.821   0.9 -10.3722  8.7302  False
                          million                           receive   5.8927   0.9 -25.0422 36.8276  False
                          million                       recognition  -2.1837   0.9 -43.0315  38.664  False
                          million                             refer  -4.4681   0.9 -51.6059 42.6698  False
                          million                             river   2.0672   0.9 -28.8677 33.0021  False
                          million                                ro  -4.1467   0.9 -51.2846 42.9911  False
                          million                          rounders  -3.1166   0.9 -39.6743 33.4412  False
                          million                              send  -3.7918   0.9 -21.4011 13.8174  False
                          million                            series  -1.2474   0.9 -34.6405 32.1456  False
                          million                              show  -0.2152   0.9 -47.3531 46.9227  False
                          million                               sit  -4.7134   0.9 -51.8513 42.4245  False
                          million                              site   5.4683   0.9  -8.2322 19.1688  False
                          million                               sky  -3.8563   0.9 -44.7041 36.9914  False
                          million                          software   3.9306   0.9 -20.8073 28.6685  False
                          million                          solution  -1.3414   0.9 -11.4285  8.7456  False
                          million                               sop  -2.2482   0.9 -24.2161 19.7197  False
                          million                             start  -4.3194   0.9 -51.4573 42.8185  False
                          million                         stateroom  -3.3125   0.9 -30.6279  24.003  False
                          million                             steak   3.6883   0.9 -37.1594  44.536  False
                          million                             stout  -4.4064   0.9 -45.2541 36.4414  False
                          million                            system   0.4696   0.9  -3.4966  4.4357  False
                          million                              take  -0.6094   0.9 -34.0024 32.7836  False
                          million                           thymine  -2.6899   0.9 -33.6248  28.245  False
                          million                              time   0.6608   0.9   -7.865  9.1865  False
                          million                             title  -2.8319   0.9 -18.7751 13.1112  False
                          million                             today   7.7972   0.9 -10.6493 26.2438  False
                          million                 topographic_point  -2.9606   0.9  -13.393  7.4718  False
                          million                            travel   4.2639   0.9  -9.4366 17.9645  False
                          million                            valley   6.6947   0.9 -26.6983 40.0878  False
                          million                           verdict  -4.4746   0.9 -35.4095 26.4603  False
                          million                             video  -3.9143   0.9 -28.6522 20.8236  False
                          million                         vitamin_e   6.5196   0.9  -5.2461 18.2852  False
                          million                              week   0.9693   0.9  -2.8486  4.7873  False
                          million                              well  -4.7237   0.9 -51.8616 42.4141  False
                          million                              will   2.9841   0.9  -3.7628  9.7309  False
                          million                          williams  -0.7234   0.9 -24.4226 22.9758  False
                          million                              work  -4.2233   0.9 -37.6163 29.1697  False
                          minutes                          misstate  -1.7134   0.9 -24.4411 21.0142  False
                          minutes                            mister   0.8701   0.9 -31.1073 32.8474  False
                          minutes                    monetary_value  -2.7819   0.9 -17.5525 11.9886  False
                          minutes                             money   0.0352   0.9 -16.0357  16.106  False
                          minutes                              more  -3.7111   0.9 -41.1551 33.7329  False
                          minutes                            mortal  11.2757   0.9 -20.7016 43.2531  False
                          minutes                              much  -3.9302   0.9  -45.573 37.7126  False
                          minutes                           natural  -1.2663   0.9 -38.7103 36.1777  False
                          minutes                       necessitate  -3.0101   0.9 -28.0548 22.0345  False
                          minutes                       negotiation  -3.4488   0.9 -37.8098 30.9122  False
                          minutes                               new  -2.1377   0.9 -23.1794  18.904  False
                          minutes                              noon   0.8794   0.9 -15.7051 17.4638  False
                          minutes                          northern   -3.891   0.9 -51.7195 43.9374  False
                          minutes                           numbers   -0.895   0.9 -11.8455 10.0554  False
                          minutes                             omaha  -3.2928   0.9 -33.3586 26.7731  False
                          minutes                                on     0.83   0.9  -8.6755 10.3355  False
                          minutes                       opportunity  -3.7725   0.9 -41.2165 33.6716  False
                          minutes                               owe  -3.6388   0.9 -51.4673 44.1896  False
                          minutes                            parent  -2.6069   0.9 -40.0509 34.8371  False
                          minutes                               pay  -3.2813   0.9 -33.3472 26.7846  False
                          minutes                       performance  -2.5409   0.9 -32.6068  27.525  False
                          minutes                            please  -0.3269   0.9 -15.5558  14.902  False
                          minutes                            plenty  11.3755   0.9  -36.453 59.2039  False
                          minutes                     post_exchange  -0.8461   0.9 -23.5738 21.8816  False
                          minutes                         president  -2.2325   0.9 -21.6147 17.1498  False
                          minutes                           problem  -0.6359   0.9 -13.7856 12.5139  False
                          minutes                          proclaim  -1.1155   0.9 -18.9976 16.7665  False
                          minutes                              pulp  -2.7062   0.9  -28.736 23.3235  False
                          minutes                               put   2.0522   0.9 -39.5905  43.695  False
                          minutes                        quadriceps  -3.3176   0.9  -35.295 28.6598  False
                          minutes                             rates   0.0005   0.9 -12.5219 12.5228  False
                          minutes                           receive   6.7142   0.9 -25.2632 38.6915  False
                          minutes                       recognition  -1.3623   0.9  -43.005 40.2805  False
                          minutes                             refer  -3.6466   0.9  -51.475 44.1819  False
                          minutes                             river   2.8887   0.9 -29.0886 34.8661  False
                          minutes                                ro  -3.3253   0.9 -51.1537 44.5032  False
                          minutes                          rounders  -2.2951   0.9 -39.7391 35.1489  False
                          minutes                              send  -2.9704   0.9 -22.3526 16.4118  False
                          minutes                            series  -0.4259   0.9 -34.7869  33.935  False
                          minutes                              show   0.6063   0.9 -47.2222 48.4347  False
                          minutes                               sit  -3.8919   0.9 -51.7204 43.9365  False
                          minutes                              site   6.2898   0.9  -9.6252 22.2048  False
                          minutes                               sky  -3.0349   0.9 -44.6776 38.6079  False
                          minutes                          software   4.7521   0.9 -21.2777 30.7818  False
                          minutes                          solution    -0.52   0.9 -13.4557 12.4157  False
                          minutes                               sop  -1.4267   0.9 -24.8398 21.9864  False
                          minutes                             start  -3.4979   0.9 -51.3264 44.3305  False
                          minutes                         stateroom   -2.491   0.9 -30.9816 25.9996  False
                          minutes                             steak   4.5098   0.9  -37.133 46.1525  False
                          minutes                             stout  -3.5849   0.9 -45.2277 38.0579  False
                          minutes                            system    1.291   0.9  -7.7264 10.3084  False
                          minutes                              take   0.2121   0.9 -34.1489 34.5731  False
                          minutes                           thymine  -1.8684   0.9 -33.8457  30.109  False
                          minutes                              time   1.4822   0.9 -10.2766 13.2411  False
                          minutes                             title  -2.0104   0.9 -19.8925 15.8716  False
                          minutes                             today   8.6187   0.9 -11.5272 28.7646  False
                          minutes                 topographic_point  -2.1391   0.9 -15.3459 11.0676  False
                          minutes                            travel   5.0854   0.9 -10.8296 21.0004  False
                          minutes                            valley   7.5162   0.9 -26.8448 41.8772  False
                          minutes                           verdict  -3.6531   0.9 -35.6304 28.3243  False
                          minutes                             video  -3.0928   0.9 -29.1226 22.9369  False
                          minutes                         vitamin_e   7.3411   0.9  -6.9423 21.6244  False
                          minutes                              week   1.7908   0.9  -7.1624  10.744  False
                          minutes                              well  -3.9023   0.9 -51.7307 43.9262  False
                          minutes                              will   3.8056   0.9   -6.735 14.3461  False
                          minutes                          williams   0.0981   0.9 -24.9465 25.1428  False
                          minutes                              work  -3.4018   0.9 -37.7628 30.9591  False
                         misstate                            mister   2.5835   0.9 -34.7195 39.8865  False
                         misstate                    monetary_value  -1.0685   0.9 -25.2993 23.1623  False
                         misstate                             money   1.7486   0.9 -23.2961 26.7932  False
                         misstate                              more  -1.9977   0.9 -44.0811 40.0857  False
                         misstate                            mortal  12.9892   0.9 -24.3138 50.2921  False
                         misstate                              much  -2.2168   0.9 -48.0762 43.6426  False
                         misstate                           natural   0.4471   0.9 -41.6363 42.5306  False
                         misstate                       necessitate  -1.2967   0.9 -32.8593 30.2659  False
                         misstate                       negotiation  -1.7354   0.9 -41.1008 37.6301  False
                         misstate                               new  -0.4243   0.9 -28.9149 28.0663  False
                         misstate                              noon   2.5928   0.9 -22.7845 27.9701  False
                         misstate                          northern  -2.1776   0.9 -53.7191 49.3639  False
                         misstate                           numbers   0.8184   0.9 -21.2921 22.9289  False
                         misstate                             omaha  -1.5793   0.9 -37.2573 34.0986  False
                         misstate                                on   2.5434   0.9 -18.8882 23.9751  False
                         misstate                       opportunity   -2.059   0.9 -44.1425 40.0244  False
                         misstate                               owe  -1.9254   0.9 -53.4669 49.6161  False
                         misstate                            parent  -0.8935   0.9 -42.9769   41.19  False
                         misstate                               pay  -1.5679   0.9 -37.2458 34.1101  False
                         misstate                       performance  -0.8275   0.9 -36.5054 34.8505  False
                         misstate                            please   1.3865   0.9 -23.1263 25.8994  False
                         misstate                            plenty  13.0889   0.9 -38.4526 64.6304  False
                         misstate                     post_exchange   0.8673   0.9 -28.8902 30.6248  False
                         misstate                         president   -0.519   0.9  -27.807 26.7689  False
                         misstate                           problem   1.0776   0.9 -22.2007 24.3558  False
                         misstate                          proclaim   0.5979   0.9 -25.6458 26.8415  False
                         misstate                              pulp  -0.9928   0.9 -33.3426  31.357  False
                         misstate                               put   3.7657   0.9 -42.0937  49.625  False
                         misstate                        quadriceps  -1.6042   0.9 -38.9072 35.6988  False
                         misstate                             rates   1.7139   0.9 -21.2158 24.6436  False
                         misstate                           receive   8.4276   0.9 -28.8754 45.7306  False
                         misstate                       recognition   0.3512   0.9 -45.5082 46.2105  False
                         misstate                             refer  -1.9332   0.9 -53.4746 49.6083  False
                         misstate                             river   4.6021   0.9 -32.7008 41.9051  False
                         misstate                                ro  -1.6118   0.9 -53.1533 49.9296  False
                         misstate                          rounders  -0.5817   0.9 -42.6651 41.5018  False
                         misstate                              send  -1.2569   0.9 -28.5449  26.031  False
                         misstate                            series   1.2875   0.9  -38.078 40.6529  False
                         misstate                              show   2.3197   0.9 -49.2218 53.8612  False
                         misstate                               sit  -2.1785   0.9   -53.72  49.363  False
                         misstate                              site   8.0032   0.9 -16.9417 32.9481  False
                         misstate                               sky  -1.3214   0.9 -47.1808 44.5379  False
                         misstate                          software   6.4655   0.9 -25.8843 38.8153  False
                         misstate                          solution   1.1935   0.9 -21.9646 24.3515  False
                         misstate                               sop   0.2867   0.9 -29.9975 30.5709  False
                         misstate                             start  -1.7845   0.9  -53.326  49.757  False
                         misstate                         stateroom  -0.7776   0.9 -35.1386 33.5834  False
                         misstate                             steak   6.2232   0.9 -39.6362 52.0825  False
                         misstate                             stout  -1.8715   0.9 -47.7308 43.9879  False
                         misstate                            system   3.0044   0.9 -18.2152 24.2241  False
                         misstate                              take   1.9255   0.9   -37.44  41.291  False
                         misstate                           thymine   -0.155   0.9  -37.458  37.148  False
                         misstate                              time   3.1957   0.9 -19.3262 25.7175  False
                         misstate                             title   -0.297   0.9 -26.5407 25.9466  False
                         misstate                             today  10.3321   0.9 -17.5034 38.1677  False
                         misstate                 topographic_point  -0.4257   0.9 -23.7362 22.8848  False
                         misstate                            travel   6.7988   0.9 -18.1461 31.7438  False
                         misstate                            valley   9.2296   0.9 -30.1358 48.5951  False
                         misstate                           verdict  -1.9397   0.9 -39.2426 35.3633  False
                         misstate                             video  -1.3794   0.9 -33.7292 30.9704  False
                         misstate                         vitamin_e   9.0545   0.9 -14.8824 32.9914  False
                         misstate                              week   3.5042   0.9 -17.6883 24.6967  False
                         misstate                              well  -2.1888   0.9 -53.7303 49.3526  False
                         misstate                              will    5.519   0.9 -16.3914 27.4294  False
                         misstate                          williams   1.8115   0.9  -29.751 33.3741  False
                         misstate                              work  -1.6884   0.9 -41.0539  37.677  False
                           mister                    monetary_value   -3.652   0.9 -36.7146 29.4106  False
                           mister                             money  -0.8349   0.9 -34.4986 32.8287  False
                           mister                              more  -4.5812   0.9 -52.2993 43.1369  False
                           mister                            mortal  10.4056   0.9 -33.1549 53.9661  False
                           mister                              much  -4.8003   0.9 -55.8795 46.2789  False
                           mister                           natural  -2.1364   0.9 -49.8545 45.5818  False
                           mister                       necessitate  -3.8802   0.9 -42.6385  34.878  False
                           mister                       negotiation  -4.3189   0.9 -49.6581 41.0203  False
                           mister                               new  -3.0078   0.9 -39.3082 33.2926  False
                           mister                              noon   0.0093   0.9 -33.9025 33.9211  False
                           mister                          northern  -4.7611   0.9 -60.9975 51.4752  False
                           mister                           numbers  -1.7651   0.9 -33.3068 29.7766  False
                           mister                             omaha  -4.1628   0.9 -46.3401 38.0144  False
                           mister                                on  -0.0401   0.9 -31.1097 31.0295  False
                           mister                       opportunity  -4.6425   0.9 -52.3607 43.0756  False
                           mister                               owe  -4.5089   0.9 -60.7453 51.7275  False
                           mister                            parent   -3.477   0.9 -51.1951 44.2412  False
                           mister                               pay  -4.1514   0.9 -46.3286 38.0259  False
                           mister                       performance   -3.411   0.9 -45.5883 38.7663  False
                           mister                            please   -1.197   0.9 -34.4669 32.0729  False
                           mister                            plenty  10.5054   0.9  -45.731 66.7417  False
                           mister                     post_exchange  -1.7162   0.9 -39.0192 35.5868  False
                           mister                         president  -3.1025   0.9 -38.4669 32.2618  False
                           mister                           problem   -1.506   0.9  -33.877 30.8651  False
                           mister                          proclaim  -1.9856   0.9 -36.5505 32.5793  False
                           mister                              pulp  -3.5763   0.9 -42.9782 35.8257  False
                           mister                               put   1.1821   0.9 -49.8971 52.2614  False
                           mister                        quadriceps  -4.1877   0.9 -47.7482 39.3728  False
                           mister                             rates  -0.8696   0.9 -32.9909 31.2516  False
                           mister                           receive   5.8441   0.9 -37.7164 49.4046  False
                           mister                       recognition  -2.2324   0.9 -53.3116 48.8469  False
                           mister                             refer  -4.5167   0.9  -60.753 51.7197  False
                           mister                             river   2.0186   0.9 -41.5419 45.5791  False
                           mister                                ro  -4.1953   0.9 -60.4317  52.041  False
                           mister                          rounders  -3.1652   0.9 -50.8833  44.553  False
                           mister                              send  -3.8405   0.9 -39.2048 31.5239  False
                           mister                            series   -1.296   0.9 -46.6352 44.0432  False
                           mister                              show  -0.2638   0.9 -56.5002 55.9726  False
                           mister                               sit   -4.762   0.9 -60.9984 51.4744  False
                           mister                              site   5.4197   0.9 -28.1698 39.0092  False
                           mister                               sky  -3.9049   0.9 -54.9842 47.1743  False
                           mister                          software    3.882   0.9   -35.52 43.2839  False
                           mister                          solution  -1.3901   0.9 -33.6747 30.8946  False
                           mister                               sop  -2.2968   0.9 -40.0213 35.4277  False
                           mister                             start   -4.368   0.9 -60.6044 51.8683  False
                           mister                         stateroom  -3.3611   0.9 -44.4303 37.7081  False
                           mister                             steak   3.6397   0.9 -47.4395 54.7189  False
                           mister                             stout   -4.455   0.9 -55.5342 46.6242  False
                           mister                            system   0.4209   0.9 -30.5028 31.3447  False
                           mister                              take   -0.658   0.9 -45.9972 44.6812  False
                           mister                           thymine  -2.7385   0.9  -46.299  40.822  False
                           mister                              time   0.6122   0.9 -31.2192 32.4436  False
                           mister                             title  -2.8805   0.9 -37.4454 31.6844  False
                           mister                             today   7.7486   0.9   -28.04 43.5372  False
                           mister                 topographic_point  -3.0092   0.9 -35.4034  29.385  False
                           mister                            travel   4.2153   0.9 -29.3742 37.8048  False
                           mister                            valley   6.6461   0.9 -38.6931 51.9853  False
                           mister                           verdict  -4.5232   0.9 -48.0837 39.0373  False
                           mister                             video  -3.9629   0.9 -43.3649  35.439  False
                           mister                         vitamin_e    6.471   0.9 -26.3769 39.3188  False
                           mister                              week   0.9207   0.9 -29.9844 31.8258  False
                           mister                              well  -4.7723   0.9 -61.0087  51.464  False
                           mister                              will   2.9355   0.9 -28.4663 34.3372  False
                           mister                          williams   -0.772   0.9 -39.5302 37.9863  False
                           mister                              work  -4.2719   0.9 -49.6111 41.0673  False
                   monetary_value                             money   2.8171   0.9 -15.3173 20.9515  False
                   monetary_value                              more  -0.9292   0.9 -39.3042 37.4458  False
                   monetary_value                            mortal  14.0576   0.9 -19.0049 47.1202  False
                   monetary_value                              much  -1.1483   0.9 -43.6301 41.3335  False
                   monetary_value                           natural   1.5156   0.9 -36.8593 39.8906  False
                   monetary_value                       necessitate  -0.2282   0.9 -26.6445 26.1881  False
                   monetary_value                       negotiation  -0.6669   0.9   -36.04 34.7063  False
                   monetary_value                               new   0.6442   0.9 -22.0128 23.3012  False
                   monetary_value                              noon   3.6613   0.9 -14.9298 22.2524  False
                   monetary_value                          northern  -1.1091   0.9 -49.6699 47.4516  False
                   monetary_value                           numbers   1.8869   0.9 -11.9151  15.689  False
                   monetary_value                             omaha  -0.5108   0.9 -31.7285 30.7068  False
                   monetary_value                                on   3.6119   0.9  -9.0742 16.2981  False
                   monetary_value                       opportunity  -0.9905   0.9 -39.3655 37.3844  False
                   monetary_value                               owe  -0.8569   0.9 -49.4177 47.7038  False
                   monetary_value                            parent    0.175   0.9 -38.1999   38.55  False
                   monetary_value                               pay  -0.4994   0.9  -31.717 30.7183  False
                   monetary_value                       performance    0.241   0.9 -30.9766 31.4586  False
                   monetary_value                            please    2.455   0.9 -14.9376 19.8476  False
                   monetary_value                            plenty  14.1574   0.9 -34.4034 62.7181  False
                   monetary_value                     post_exchange   1.9358   0.9  -22.295 26.1666  False
                   monetary_value                         president   0.5495   0.9 -20.5753 21.6742  False
                   monetary_value                           problem    2.146   0.9 -13.4584 17.7505  False
                   monetary_value                          proclaim   1.6664   0.9 -18.0909 21.4237  False
                   monetary_value                              pulp   0.0757   0.9 -27.2763 27.4277  False
                   monetary_value                               put   4.8341   0.9 -37.6477  47.316  False
                   monetary_value                        quadriceps  -0.5357   0.9 -33.5983 32.5269  False
                   monetary_value                             rates   2.7824   0.9 -12.2972 17.8619  False
                   monetary_value                           receive   9.4961   0.9 -23.5665 42.5587  False
                   monetary_value                       recognition   1.4196   0.9 -41.0622 43.9015  False
                   monetary_value                             refer  -0.8647   0.9 -49.4254 47.6961  False
                   monetary_value                             river   5.6706   0.9  -27.392 38.7332  False
                   monetary_value                                ro  -0.5433   0.9 -49.1041 48.0174  False
                   monetary_value                          rounders   0.4868   0.9 -37.8881 38.8618  False
                   monetary_value                              send  -0.1885   0.9 -21.3132 20.9363  False
                   monetary_value                            series    2.356   0.9 -33.0172 37.7291  False
                   monetary_value                              show   3.3882   0.9 -45.1726 51.9489  False
                   monetary_value                               sit    -1.11   0.9 -49.6708 47.4508  False
                   monetary_value                              site   9.0717   0.9  -8.9248 27.0681  False
                   monetary_value                               sky  -0.2529   0.9 -42.7347 42.2289  False
                   monetary_value                          software    7.534   0.9  -19.818  34.886  False
                   monetary_value                          solution   2.2619   0.9 -13.1626 17.6865  False
                   monetary_value                               sop   1.3552   0.9 -23.5196   26.23  False
                   monetary_value                             start   -0.716   0.9 -49.2768 47.8447  False
                   monetary_value                         stateroom   0.2909   0.9 -29.4126 29.9944  False
                   monetary_value                             steak   7.2917   0.9 -35.1901 49.7735  False
                   monetary_value                             stout   -0.803   0.9 -43.2848 41.6788  False
                   monetary_value                            system   4.0729   0.9  -8.2517 16.3976  False
                   monetary_value                              take    2.994   0.9 -32.3792 38.3672  False
                   monetary_value                           thymine   0.9135   0.9 -32.1491 33.9761  False
                   monetary_value                              time   4.2642   0.9 -10.1877  18.716  False
                   monetary_value                             title   0.7715   0.9 -18.9858 20.5288  False
                   monetary_value                             today  11.4006   0.9 -10.4269 33.2282  False
                   monetary_value                 topographic_point   0.6428   0.9 -15.0098 16.2953  False
                   monetary_value                            travel   7.8673   0.9 -10.1291 25.8638  False
                   monetary_value                            valley  10.2981   0.9  -25.075 45.6713  False
                   monetary_value                           verdict  -0.8712   0.9 -33.9338 32.1914  False
                   monetary_value                             video  -0.3109   0.9 -27.6629 27.0411  False
                   monetary_value                         vitamin_e   10.123   0.9   -6.448  26.694  False
                   monetary_value                              week   4.5727   0.9   -7.705 16.8505  False
                   monetary_value                              well  -1.1203   0.9 -49.6811 47.4404  False
                   monetary_value                              will   6.5875   0.9  -6.8916 20.0666  False
                   monetary_value                          williams     2.88   0.9 -23.5362 29.2963  False
                   monetary_value                              work  -0.6199   0.9 -35.9931 34.7533  False
                            money                              more  -3.7463   0.9 -42.6403 35.1477  False
                            money                            mortal  11.2406   0.9 -22.4231 44.9042  False
                            money                              much  -3.9654   0.9 -46.9166 38.9859  False
                            money                           natural  -1.3014   0.9 -40.1954 37.5926  False
                            money                       necessitate  -3.0453   0.9   -30.21 24.1195  False
                            money                       negotiation  -3.4839   0.9 -39.4195 32.4516  False
                            money                               new  -2.1729   0.9 -25.6982 21.3525  False
                            money                              noon   0.8442   0.9 -18.7958 20.4843  False
                            money                          northern  -3.9262   0.9 -52.8981 45.0458  False
                            money                           numbers  -0.9302   0.9 -16.1157 14.2554  False
                            money                             omaha  -3.3279   0.9 -35.1814 28.5256  False
                            money                                on   0.7949   0.9 -13.3841 14.9738  False
                            money                       opportunity  -3.8076   0.9 -42.7016 35.0864  False
                            money                               owe   -3.674   0.9 -52.6459  45.298  False
                            money                            parent   -2.642   0.9  -41.536  36.252  False
                            money                               pay  -3.3164   0.9 -35.1699  28.537  False
                            money                       performance  -2.5761   0.9 -34.4295 29.2774  False
                            money                            please   -0.362   0.9 -18.8717 18.1476  False
                            money                            plenty  11.3403   0.9 -37.6316 60.3123  False
                            money                     post_exchange  -0.8813   0.9 -25.9259 24.1634  False
                            money                         president  -2.2676   0.9 -24.3211 19.7859  False
                            money                           problem   -0.671   0.9 -17.5116 16.1695  False
                            money                          proclaim  -1.1507   0.9 -21.8981 19.5967  False
                            money                              pulp  -2.7414   0.9 -30.8169 25.3342  False
                            money                               put   2.0171   0.9 -40.9342 44.9683  False
                            money                        quadriceps  -3.3528   0.9 -37.0164 30.3109  False
                            money                             rates  -0.0347   0.9   -16.39 16.3207  False
                            money                           receive    6.679   0.9 -26.9846 40.3426  False
                            money                       recognition  -1.3974   0.9 -44.3487 41.5538  False
                            money                             refer  -3.6817   0.9 -52.6537 45.2902  False
                            money                             river   2.8536   0.9 -30.8101 36.5172  False
                            money                                ro  -3.3604   0.9 -52.3324 45.6115  False
                            money                          rounders  -2.3302   0.9 -41.2242 36.5638  False
                            money                              send  -3.0055   0.9 -25.0591  19.048  False
                            money                            series  -0.4611   0.9 -36.3967 35.4745  False
                            money                              show   0.5711   0.9 -48.4008 49.5431  False
                            money                               sit  -3.9271   0.9  -52.899 45.0449  False
                            money                              site   6.2546   0.9 -12.8236 25.3327  False
                            money                               sky    -3.07   0.9 -46.0212 39.8812  False
                            money                          software   4.7169   0.9 -23.3586 32.7925  False
                            money                          solution  -0.5551   0.9 -17.2291 16.1188  False
                            money                               sop  -1.4619   0.9 -27.1301 24.2064  False
                            money                             start  -3.5331   0.9  -52.505 45.4388  False
                            money                         stateroom  -2.5262   0.9 -32.8973  27.845  False
                            money                             steak   4.4746   0.9 -38.4766 47.4258  False
                            money                             stout  -3.6201   0.9 -46.5713 39.3312  False
                            money                            system   1.2559   0.9 -12.6006 15.1124  False
                            money                              take   0.1769   0.9 -35.7587 36.1125  False
                            money                           thymine  -1.9035   0.9 -35.5672 31.7601  False
                            money                              time   1.4471   0.9 -14.3314 17.2255  False
                            money                             title  -2.0456   0.9  -22.793 18.7018  False
                            money                             today   8.5836   0.9 -14.1441 31.3112  False
                            money                 topographic_point  -2.1743   0.9 -19.0594 14.7108  False
                            money                            travel   5.0503   0.9 -14.0279 24.1284  False
                            money                            valley   7.4811   0.9 -28.4545 43.4166  False
                            money                           verdict  -3.6882   0.9 -37.3519 29.9754  False
                            money                             video   -3.128   0.9 -31.2035 24.9476  False
                            money                         vitamin_e   7.3059   0.9  -10.434 25.0458  False
                            money                              week   1.7557   0.9 -12.0591 15.5704  False
                            money                              well  -3.9374   0.9 -52.9094 45.0345  False
                            money                              will   3.7704   0.9 -11.1223 18.6631  False
                            money                          williams    0.063   0.9 -27.1018 27.2277  False
                            money                              work   -3.437   0.9 -39.3726 32.4986  False
                             more                            mortal  14.9869   0.9 -32.7313  62.705  False
                             more                              much  -0.2191   0.9 -54.8871 54.4489  False
                             more                           natural   2.4448   0.9 -49.0967 53.9863  False
